long,lat,smp,calle_nombre,calle_altura,tipo1_16,tipo2_16,pisos_16,nombre,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.391197378175,-34.5993003620903,007-013-014B,RODRIGUEZ PENA,835,GA,GARAGE,2,,RECOLETA,2.0,,
-58.3906214631544,-34.5990060599828,007-013-012A,"CAPDEVILA, ARTURO",1644,GA,GARAGE,2,,RECOLETA,2.0,1062,C1062AAB
-58.3904174799573,-34.5916145319823,007-007-031A,"LOPEZ, VICENTE",1724,GA,GARAGE,11,,RECOLETA,2.0,1018,C1018ABD
-58.3882707507025,-34.5890099321295,007-010-008,CALLAO AV.,1859,GA,GARAGE,1,,RECOLETA,2.0,1024,C1024AAE
-58.3887363304443,-34.5900383528307,007-009-004,"QUINTANA, MANUEL, PRES.",336,GA,GARAGE,2,,RECOLETA,2.0,1014,C1014ACQ
-58.3886559504184,-34.5898152018123,007-009-005A,"QUINTANA, MANUEL, PRES.",358,GA,GARAGE,7,,RECOLETA,2.0,1014,C1014ACQ
-58.3894787702388,-34.596360904592,007-029-016,MONTEVIDEO,1065,GA,GARAGE,1,,RECOLETA,2.0,1019,C1019ABU
-58.3888831917783,-34.5961973722428,007-029-002C,SANTA FE AV.,1536,GA,GARAGE,2,,RECOLETA,2.0,1060,C1060ABO
-58.3881368271365,-34.5910292021505,007-023-016,GUIDO,1653,GA,GARAGE,3,,RECOLETA,2.0,1016,C1016AAC
-58.392126652295,-34.5932614967379,007-006-033,RODRIGUEZ PENA,1380,GA,GARAGE,2,,RECOLETA,2.0,,
-58.3876263678015,-34.5979876357846,007-033-026,PARAGUAY,1439,GA,GARAGE,0,,RECOLETA,2.0,1061,C1061ABA
-58.3885663667591,-34.5980509473137,007-028-038,PARAGUAY,1533,GA,GARAGE,2,,RECOLETA,2.0,1061,C1061ABC
-58.3896002543491,-34.5923983039031,007-021-003,"LOPEZ, VICENTE",1638,GA,GARAGE,0,,RECOLETA,2.0,1018,C1018ABB
-58.3877547832256,-34.5974345139766,007-033-007A,"ALVEAR, MARCELO T. De",1460,GA,GARAGE,2,,RECOLETA,2.0,1060,C1060AAB
-58.3946660160145,-34.593032912127,011-079-023B,AYACUCHO,1395,GA,GARAGE,2,,RECOLETA,2.0,1111,C1111AAK
-58.4008979862425,-34.5920261571433,011-007-008A,PUEYRREDON AV.,1663,GA,GARAGE,6,,RECOLETA,2.0,1118,C1118AAG
-58.4005536388836,-34.5953316256745,011-015-007A,SANTA FE AV.,2352,GA,GARAGE,3,,RECOLETA,2.0,1123,C1123AAS
-58.4005209919206,-34.5962129715964,011-015-040,AZCUENAGA,1030,GA,GARAGE,2,,RECOLETA,2.0,1115,C1115AAF
-58.4003827133644,-34.5958595964495,011-015-043A,AZCUENAGA,1048,GA,GARAGE,11,APART CAR,RECOLETA,2.0,1115,C1115AAF
-58.4001996621574,-34.5955337047553,011-015-048A,AZCUENAGA,1082,GA,GARAGE,1,,RECOLETA,2.0,1115,C1115AAF
-58.3939749487565,-34.5950576663961,011-077-004A,ARENALES,1850,GA,GARAGE,0,,RECOLETA,2.0,1124,C1124AAB
-58.3904304760708,-34.589347946755,011-083-010A,GUIDO,1861,GA,GARAGE,1,,RECOLETA,2.0,1119,C1119AAA
-58.3934116436637,-34.5916603724406,011-080-017A,AYACUCHO,1537,GA,GARAGE,7,,RECOLETA,2.0,1112,C1112AAA
-58.4002997632712,-34.5909112912278,011-008-017A,PUEYRREDON AV.,1759,GA,GARAGE,1,,RECOLETA,2.0,1119,C1119ACA
-58.4005820098883,-34.5912903392259,011-008-022A,PUEYRREDON AV.,1733,GA,GARAGE,5,,RECOLETA,2.0,1119,C1119ACA
-58.4005820098883,-34.5912903392259,011-008-022A,PUEYRREDON AV.,1723,GA,GARAGE,1,,RECOLETA,2.0,1119,C1119ACA
-58.3999374983025,-34.5912896547989,011-008-038A,LARREA,1344,GA,GARAGE,6,,RECOLETA,2.0,1117,C1117ABL
-58.3961169792573,-34.5909214838005,011-049-012N,"URIBURU JOSE E., Pres.",1543,GA,GARAGE,2,,RECOLETA,2.0,1114,C1114AAO
-58.3944124468964,-34.5907639173618,011-059-015,JUNIN,1539,GA,GARAGE,9,,RECOLETA,2.0,1113,C1113AAO
-58.3953324569775,-34.5954199389273,011-072-027,SANTA FE AV.,1947,GA,GARAGE,5,,RECOLETA,2.0,1123,C1123AAB
-58.3962242080013,-34.5952248187512,011-055-032A,AYACUCHO,1132,GA,GARAGE,5,,RECOLETA,2.0,1111,C1111AAH
-58.3986748962102,-34.5947198535463,011-033-027,"URIBURU JOSE E., Pres.",1140,GA,GARAGE,2,,RECOLETA,2.0,1114,C1114AAH
-58.4002030689853,-34.5942113268827,011-016-005,ARENALES,2346,GA,GARAGE,5,,RECOLETA,2.0,1124,C1124AAL
-58.4003749154897,-34.5946309940768,011-016-009A,SANTA FE AV.,2347,GA,GARAGE,2,,RECOLETA,2.0,1123,C1123AAF
-58.3935549255499,-34.5943374697575,011-078-001G,CALLAO AV.,1236,GA,GARAGE,1,,RECOLETA,2.0,1023,C1023AAS
-58.4019091355006,-34.598968264124,011-013-009F,CORDOBA,2457,GA,GARAGE,0,,RECOLETA,2.0,1120,C1120AAG
-58.3906584546953,-34.5901201964711,011-082-020B,CALLAO AV.,1674,GA,GARAGE,2,,RECOLETA,2.0,1024,C1024AAP
-58.3962240238492,-34.5894580717076,011-038-007,AZCUENAGA,1729,GA,GARAGE,1,,RECOLETA,2.0,1128,C1128AAC
-58.3958513048689,-34.5897450096394,011-038-009C,"PACHECO DE MELO, JOSE ANDRES",2125,GA,GARAGE,1,,RECOLETA,2.0,1126,C1126AAG
-58.3975637314082,-34.58965083316,011-021-001B,LARREA,1573,GA,GARAGE,2,,RECOLETA,2.0,1117,C1117ABO
-58.3950588929731,-34.5978204463606,011-070-040A,RIOBAMBA,966,GA,GARAGE,1,,RECOLETA,2.0,1116,C1116ABD
-58.3962177355884,-34.5982266878573,011-053-038A,AYACUCHO,930,GA,GARAGE,3,,RECOLETA,2.0,1111,C1111AAD
-58.3967939473043,-34.5976468277029,011-053-007,"ALVEAR, MARCELO T. De",2060,GA,GARAGE,1,,RECOLETA,2.0,1122,C1122AAF
-58.397253753573,-34.5976820419902,011-053-014,JUNIN,969,GA,GARAGE,1,,RECOLETA,2.0,1113,C1113AAC
-58.399602479173,-34.5974354427245,011-031-001B,AZCUENAGA,957,GA,GARAGE,0,,RECOLETA,2.0,1115,C1115AAC
-58.399602479173,-34.5974354427245,011-031-001B,PARAGUAY,2287,GA,GARAGE,0,,RECOLETA,2.0,1121,C1121ABI
-58.398114521558,-34.593338554677,011-034-045A,"URIBURU JOSE E., Pres.",1268,GA,GARAGE,2,,RECOLETA,2.0,1114,C1114AAJ
-58.395924958813,-34.5930324466909,011-057-034,JUNCAL,2021,GA,GARAGE,5,,RECOLETA,2.0,1116,C1116AAE
-58.391526921815,-34.5907328311052,011-081-001C,"LOPEZ, VICENTE",1836,GA,GARAGE,2,,RECOLETA,2.0,1128,C1128ACB
-58.3920155865901,-34.5906323781674,011-081-010,AYACUCHO,1663,GA,GARAGE,0,,RECOLETA,2.0,1112,C1112AAC
-58.3982809254912,-34.5904231036844,011-020-007,PENA,2360,GA,GARAGE,4,,RECOLETA,2.0,,
-58.3986558662355,-34.5904731862293,011-020-014A,LARREA,1437,GA,GARAGE,6,,RECOLETA,2.0,1117,C1117ABM
-58.395928545959,-34.5875848755486,011-024-003A,"LOPEZ, VICENTE",2246,GA,GARAGE,1,,RECOLETA,2.0,1128,C1128ACJ
-58.3957107288565,-34.5879404000911,011-024-028A,AZCUENAGA,1866,GA,GARAGE,2,,RECOLETA,2.0,1128,C1128AAF
-58.4015418012201,-34.5972429707096,011-014-017A,LARREA,937,GA,GARAGE,3,,RECOLETA,2.0,1117,C1117ABC
-58.3943634511863,-34.5967490001028,011-076-013B,RIOBAMBA,1045,GA,GARAGE,3,,RECOLETA,2.0,1116,C1116ABE
-58.3991371653017,-34.5964845751043,011-032-037,"URIBURU JOSE E., Pres.",1030,GA,GARAGE,0,,RECOLETA,2.0,1114,C1114AAF
-58.3990789587435,-34.5961880467214,011-032-039A,"URIBURU JOSE E., Pres.",1058,GA,GARAGE,2,,RECOLETA,2.0,1114,C1114AAF
-58.3969833124492,-34.5990886162136,011-052-015A,JUNIN,863,GA,GARAGE,1,,RECOLETA,2.0,1113,C1113AAA
-58.3965049705939,-34.5939415162707,011-056-004E,JUNCAL,2036,GA,GARAGE,0,,RECOLETA,2.0,1116,C1116AAF
-58.3948220893365,-34.5868241847878,011-025-001C,GUIDO,2320,GA,GARAGE,6,,RECOLETA,2.0,1119,C1119ABB
-58.3994974876403,-34.59194166995,011-019-024,JUNCAL,2279,GA,GARAGE,0,,RECOLETA,2.0,1125,C1125ABC
-58.4017732193884,-34.5964782696494,011-003-001,LARREA,984,GA,GARAGE,1,,RECOLETA,2.0,1117,C1117ABD
-58.3958215371419,-34.5967098092718,011-071-006C,AYACUCHO,1039,GA,GARAGE,1,,RECOLETA,2.0,1111,C1111AAE
-58.3956482255993,-34.5970561382308,011-071-015D,"ALVEAR, MARCELO T. De",1973,GA,GARAGE,1,,RECOLETA,2.0,1122,C1122AAC
-58.3965662967693,-34.5970812106982,011-054-029A,"ALVEAR, MARCELO T. De",2037,GA,GARAGE,4,,RECOLETA,2.0,1122,C1122AAE
-58.4045009309441,-34.5905449892191,015-107-020C,BERUTI,2833,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425BBG
-58.4072238263351,-34.5957555076542,015-115-034,"ANCHORENA, TOMAS MANUEL DE, DR.",1168,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425ELB
-58.4135880295247,-34.5957472336928,015-041-005A,BILLINGHURST,1195,GA,GARAGE,3,,RECOLETA,2.0,1174,C1174ABU
-58.4041172856224,-34.5902437650271,015-107-005A,JUNCAL,2638,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425AYF
-58.4090071545937,-34.5926988827625,015-084-024A,CHARCAS,3047,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425BMK
-58.4023314718157,-34.5925142373757,015-138-013A,BERUTI,2562,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BBB
-58.4059725442898,-34.592115337641,015-105-027,SANTA FE AV.,2813,GA,GARAGE,6,,RECOLETA,2.0,1425,C1425BGD
-58.4034710009174,-34.5946801472187,015-136-013,ECUADOR,1369,GA,GARAGE,0,,RECOLETA,2.0,1425,C1425EUE
-58.4058781450704,-34.5849272561027,015-030-038A,BILLINGHURST,2340,GA,GARAGE,7,,RECOLETA,2.0,1425,C1425DTV
-58.4140288413937,-34.5972270168524,015-040-014,BILLINGHURST,1055,GA,GARAGE,0,,RECOLETA,2.0,1174,C1174ABS
-58.4086567433495,-34.5974019724788,015-113-012,LAPRIDA,973,GA,GARAGE,2,,RECOLETA,2.0,1187,C1187ABA
-58.4059606234489,-34.5944790578855,015-126-010,CHARCAS,2784,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425BMF
-58.4102230343984,-34.5943841707693,015-082-013,GALLO,1361,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425EFC
-58.4074332385437,-34.5868680157003,015-028-003A,BILLINGHURST,2122,GA,GARAGE,0,,RECOLETA,2.0,1425,C1425DTR
-58.4032261665502,-34.5868415813293,015-072-023A,PENA,2841,GA,GARAGE,5,,RECOLETA,2.0,,
-58.4125979249055,-34.5928774720665,015-021-003,"MANSILLA, LUCIO NORBERTO, GENERAL",3328,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BPR
-58.4106219085176,-34.5929054843082,015-045B-006A,CHARCAS,3160,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BMN
-58.4090111480131,-34.5919867472144,015-084-009B,GUEMES,2986,GA,GARAGE,8,,RECOLETA,2.0,1425,C1425BKB
-58.4050789680051,-34.592273807028,015-118-014,LAPRIDA,1469,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425EKI
-58.4078391451254,-34.5937841144557,015-103-005,CHARCAS,2952,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BMJ
-58.4036968334414,-34.5970068931688,015-133-036,PUEYRREDON AV.,1140,GA,GARAGE,2,,RECOLETA,2.0,1118,C1118AAO
-58.4014352922905,-34.5870441628275,015-091-002,"PACHECO DE MELO, JOSE ANDRES",2620,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425AUF
-58.403507502966,-34.583857404547,015-054-011B,"LAS HERAS, GENERAL",2964,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425AST
-58.4011779990193,-34.5902859955752,015-140-008,"ANCHORENA, TOMAS MANUEL DE, DR.",1779,GA,GARAGE,4,,RECOLETA,2.0,1425,C1425ELM
-58.4043533245078,-34.5946450076052,015-128-038A,ECUADOR,1344,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425EUF
-58.4101749976641,-34.5945555619597,015-082-014,GALLO,1359,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425EFC
-58.408178748403,-34.5876607741229,015-027-004G,BILLINGHURST,2048,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425DTP
-58.4040496705938,-34.5874627024199,015-070-013,BOLLINI,2139,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425ECA
-58.3997879854749,-34.5870899332043,015-111-003A,"GUTIERREZ, JUAN MARIA",2636,GA,GARAGE,8,,RECOLETA,2.0,1425,C1425AQD
-58.4010418816019,-34.588017411089,015-110-022A,PENA,2647,GA,GARAGE,7,,RECOLETA,2.0,,
-58.4076085442948,-34.5879146978748,015-050-015,BILLINGHURST,2045,GA,GARAGE,0,,RECOLETA,2.0,1425,C1425DTO
-58.4003944984208,-34.5878082438991,015-110-033A,LAPRIDA,1980,GA,GARAGE,8,,RECOLETA,2.0,1425,C1425EKT
-58.3990495838694,-34.5847951720682,015-096-005,AUSTRIA,2545,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425EGQ
-58.4059298892163,-34.5953580752998,015-126-022,"MANSILLA, LUCIO NORBERTO, GENERAL",2739,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425BPE
-58.4085323235715,-34.5953363318188,015-102-035A,LAPRIDA,1160,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425EKD
-58.4080891024679,-34.5901585566602,015-065-020B,SANTA FE AV.,3067,GA,GARAGE,8,,RECOLETA,2.0,1425,C1425BGF
-58.4061031360588,-34.5900963792776,015-087-004A,BERUTI,2970,GA,GARAGE,5,,RECOLETA,2.0,1425,C1425BBJ
-58.4073179705516,-34.5866235559303,015-028-007,BILLINGHURST,2150,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425DTR
-58.4061497407999,-34.5950298611805,015-126-018A,"ANCHORENA, TOMAS MANUEL DE, DR.",1249,GA,GARAGE,3,,RECOLETA,2.0,1425,C1425ELC
-58.4043278454924,-34.5949767430615,015-128-034A,CHARCAS,2611,GA,GARAGE,6,,RECOLETA,2.0,1425,C1425BMC
-58.4035636670251,-34.5951788952287,015-136-022A,CHARCAS,2571,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BMA
-58.4099369546939,-34.5951908283878,015-082-029,PARAGUAY,3029,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425BRK
-58.4153654042118,-34.5975168909117,015-016-018C,CORDOBA,3471,GA,GARAGE,2,,RECOLETA,2.0,1188,C1188AAA
-58.4047956079911,-34.5975064909048,015-132-010A,PARAGUAY,2570,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425BRB
-58.4040906570297,-34.597644294611,015-132-003A,PARAGUAY,2526,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425BRB
-58.4066550228118,-34.5885866456248,015-067-016A,SANCHEZ DE BUSTAMANTE,2041,GA,GARAGE,0,,RECOLETA,2.0,1425,C1425DUO
-58.4042763571668,-34.5885810831974,015-089-012,AUSTRIA,2059,GA,GARAGE,5,,RECOLETA,2.0,1425,C1425EGG
-58.4025443069597,-34.5885568907356,015-109-012B,AGUERO,2025,GA,GARAGE,8,,RECOLETA,2.0,1425,C1425EHS
-58.3996133305284,-34.5883171453623,015-143-005A,"PACHECO DE MELO, JOSE ANDRES",2458,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425AUB
-58.4027534401397,-34.5927518226862,015-138-024A,ECUADOR,1527,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425EUI
-58.4022065093195,-34.589921627157,015-121-013A,LAPRIDA,1761,GA,GARAGE,5,,RECOLETA,2.0,1425,C1425EKO
-58.3988996030223,-34.5852586955435,015-096-014,LAS HERAS GENERAL AV.,2525,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425ASC
-58.4058881445731,-34.5860226284213,015-052-016B,BILLINGHURST,2255,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425DTS
-58.4035757059979,-34.5858814437138,015-071-010,SANCHEZ DE BUSTAMANTE,2377,GA,GARAGE,2,,RECOLETA,2.0,1425,C1425DUU
-58.4017537754389,-34.5910390464593,015-140-024,JUNCAL,2469,GA,GARAGE,6,,RECOLETA,2.0,1425,C1425AYA
-58.4050068303518,-34.5856514088571,015-053-030B,PENA,3055,GA,GARAGE,2,,RECOLETA,2.0,,
-58.4000985586906,-34.5856353844581,015-094-004A,"LAS HERAS, GENERAL",2590,GA,GARAGE,1,,RECOLETA,2.0,1425,C1425ASP
-58.3953122871693,-34.5885290456004,011-039-011A,AZCUENAGA,1871,GA,GARAGE,1,,RECOLETA,2.0,1128,C1128AAE
-58.3840595727446,-34.595170368218,003-004-015,LIBERTAD,1135,GA,GARAGE,2,,RETIRO,1.0,1012,C1012AAW
-58.384218730016,-34.5941385594316,003-005-023,LIBERTAD,1219,GA,GARAGE,1,,RETIRO,1.0,1012,C1012AAY
-58.3832957148746,-34.5937341536702,003-005-044,CERRITO,1240,GA,GARAGE,1,,RETIRO,1.0,1010,C1010AAZ
-58.3797007431384,-34.5920041491544,003-032-016,SUIPACHA,1357,GA,GARAGE,1,,RETIRO,1.0,1011,C1011ACC
-58.3797620242361,-34.592508357065,003-032-022,SUIPACHA,1319,GA,GARAGE,1,,RETIRO,1.0,1011,C1011ACC
-58.3702594390585,-34.5979197425513,003-062B-003,CORDOBA,150,GA,GARAGE,1,,RETIRO,1.0,1054,C1054AAN
-58.383550667038,-34.5983604719028,003-001-006,PARAGUAY,1164,GA,GARAGE,1,,RETIRO,1.0,1057,C1057AAR
-58.3817856291001,-34.5896051458292,003-017C-000,POSADAS,1073,GA,GARAGE,3,LA RECOVA,RETIRO,1.0,1011,C1011ABA
-58.378000835866,-34.5922946883512,003-040-009A,ESMERALDA,1359,GA,GARAGE,1,,RETIRO,1.0,1007,C1007ABS
-58.378000835866,-34.5922946883512,003-040-009A,ESMERALDA,1351,GA,GARAGE,1,,RETIRO,1.0,1007,C1007ABS
-58.380333065411,-34.5948669950712,003-022-025A,SUIPACHA,1140,GA,GARAGE,6,,RETIRO,1.0,1008,C1008AAX
-58.3803946551045,-34.5921365631475,003-024-030,SUIPACHA,1342,GA,GARAGE,15,,RETIRO,1.0,1011,C1011ACD
-58.3853597113105,-34.5980340098628,007-045-014A,TALCAHUANO,902,GA,GARAGE,2,,RETIRO,1.0,1013,C1013AAT
-58.3851391960224,-34.5972732954002,007-045-008A,"ALVEAR, MARCELO T. De",1276,GA,GARAGE,1,,RETIRO,1.0,1058,C1058AAT
-58.3859718953069,-34.5910606650214,007-051-023,"QUINTANA, MANUEL, PRES.",124,GA,GARAGE,2,,RETIRO,1.0,1014,C1014ACO
-58.3847612808786,-34.5949757262199,007-047-033,LIBERTAD,1164,GA,GARAGE,4,,RETIRO,1.0,1012,C1012AAX
-58.3866077418951,-34.5963899733579,007-040-010D,URUGUAY,1055,GA,GARAGE,1,,RETIRO,1.0,1016,C1016ACA
-58.3866077418951,-34.5963899733579,007-040-010D,URUGUAY,1055,GA,GARAGE,1,,RETIRO,1.0,1016,C1016ACA
-58.3860926280407,-34.5988140177775,007-038-026,CORDOBA,1343,GA,GARAGE,1,,RETIRO,1.0,1055,C1055AAD
-58.3864528749736,-34.5967456943287,007-040-017,"ALVEAR, MARCELO T. De",1359,GA,GARAGE,1,,RETIRO,1.0,1058,C1058AAU
-58.3864528749736,-34.5967456943287,007-040-017,"ALVEAR, MARCELO T. De",1359,GA,GARAGE,1,,RETIRO,1.0,1058,C1058AAU
-58.3860956384184,-34.5962247099334,007-040-027A,TALCAHUANO,1070,GA,GARAGE,1,,RETIRO,1.0,1013,C1013AAV
-58.3860956384184,-34.5962247099334,007-040-027A,TALCAHUANO,1070,GA,GARAGE,1,,RETIRO,1.0,1013,C1013AAV
-58.3845543409407,-34.5962213532066,007-046-021,LIBERTAD,1058,GA,GARAGE,1,,RETIRO,1.0,1012,C1012AAV
-58.3868243296807,-34.5952408370381,007-041-017,URUGUAY,1147,GA,GARAGE,1,,RETIRO,1.0,1016,C1016ACC
-58.3868243296807,-34.5952408370381,007-041-017,URUGUAY,1147,GA,GARAGE,1,,RETIRO,1.0,1016,C1016ACC
-58.3845621339743,-34.5970840742359,007-045-001A,"ALVEAR, MARCELO T. De",1250,GA,GARAGE,1,,RETIRO,1.0,1058,C1058AAT
-58.3800200591979,-34.5986893290347,003-019-031A,SUIPACHA,826,GA,GARAGE,1,,RETIRO,1.0,1008,C1008AAR
-58.3795164373594,-34.5967736865864,003-027-012A,SUIPACHA,977,GA,GARAGE,3,,RETIRO,1.0,1008,C1008AAS
-58.3795365520703,-34.5959704343928,003-028-018,SUIPACHA,1041,GA,GARAGE,2,,RETIRO,1.0,1008,C1008AAU
-58.3789245055744,-34.5959589134257,003-028-033A,ESMERALDA,1042,GA,GARAGE,1,,RETIRO,1.0,1007,C1007ABN
-58.3734987619153,-34.5965133047637,003-054-002,"ALVEAR, MARCELO T. De",422,GA,GARAGE,2,,RETIRO,1.0,1058,C1058AAD
-58.3739239408087,-34.5966459867864,003-054-012,SAN MARTIN,971,GA,GARAGE,1,,RETIRO,1.0,1004,C1004AAS
-58.3739239408087,-34.5966459867864,003-054-012,SAN MARTIN,967,GA,GARAGE,1,,RETIRO,1.0,1004,C1004AAS
-58.3734163881234,-34.5970563902381,003-054-024,PARAGUAY,415,GA,GARAGE,1,,RETIRO,1.0,1057,C1057AAC
-58.3731513546653,-34.5972101808355,003-054-025A,PARAGUAY,407,GA,GARAGE,2,,RETIRO,1.0,1057,C1057AAC
-58.3739284095756,-34.5955151411156,003-055-003,SAN MARTIN,1063,GA,GARAGE,1,,RETIRO,1.0,1004,C1004AAU
-58.3739415230383,-34.5951459478485,003-055-004,SAN MARTIN,1093,GA,GARAGE,1,,RETIRO,1.0,1004,C1004AAU
